test_id,is_female
420,0.990447103
421,0.972389289
422,0.996177808
423,0.225275758
424,0.99974251
425,0.995601968
426,0.992192327
427,0.990383658
428,0.730448984
429,0.692908203
430,0.988764748
431,0.44143828
432,0.61983945
433,0.080163503
434,0.032499369
435,0.996138293
436,0.648756693
437,0.99712253
438,0.999510717
439,0.999628587
440,0.051238475
441,0.003765395
442,0.243210426
443,3.78E-04
444,0.995167818
445,0.005829641
446,0.999423963
447,0.002054156
448,0.004578636
449,0.989205332
450,3.74E-05
451,2.98E-05
452,0.95606082
453,0.999084415
454,0.001942079
455,0.715464452
456,0.992308327
457,0.998523596
458,0.725348085
459,0.999996695
460,0.998595168
461,0.979713609
462,1.36E-06
463,0.987934818
464,0.482115965
465,0.999998978
466,1.15E-04
467,0.970738124
468,0.999859585
469,0.014129594
470,1.59E-05
471,0.668047457
472,0.99512251
473,0.745091572
474,0.999093342
475,0.998225296
476,0.99697485
477,4.47E-06
478,0.961566368
479,0.01564543
480,0.997179263
481,0.966318077
482,1.35E-05
483,0.999949549
484,1.30E-06
485,1.60E-04
486,0.997250909
487,0.840141807
488,0.991875323
489,0.964817574
490,0.968033954
491,0.99912763
492,0.999999598
493,0.001747469
494,0.291086406
495,0.99246108
496,0.052381467
497,0.994439875
498,0.999814245
499,0.049900704
500,0.990722881
501,0.030004628
502,0.429969762
503,0.904150595
504,0.001760958
505,4.16E-04
506,0.855680331
507,0.999988549
508,0.996811823
509,0.995580653
510,0.99982055
511,5.75E-06
512,5.37E-07
513,0.997868541
514,0.999966769
515,0.981323621
516,0.995789233
517,0.989265808
518,0.999967313
519,0.230853749
520,0.999999874
521,0.009349146
522,0.985302945
523,5.67E-04
524,0.998493597
525,1.48E-04
526,4.22E-05
527,0.99653368
528,2.12E-04
529,0.962652952
530,6.04E-04
531,0.997564241
532,0.090967012
533,0.005671754
534,0.006015044
535,5.01E-07
536,0.002478069
537,0.992408374
538,0.262465592
539,7.23E-04
540,3.73E-05
541,0.999962251
542,0.986811028
543,0.014741765
544,3.15E-04
545,0.002014702
546,0.996666523
547,0.003384299
548,6.42E-04
549,0.881228253
550,0.994622917
551,1.64E-05
552,1.18E-05
553,0.998845248
554,1.33E-07
555,0.999621984
556,0.9997562
557,0.919071967
558,0.035908688
559,9.06E-05
560,0.990453614
561,0.078144936
562,0.999023754
563,0.999997041
564,0.998638902
565,2.51E-06
566,0.08547985
567,0.887369796
568,0.998960022
569,0.9977425
570,0.997963191
571,9.18E-06
572,0.481933522
573,0.989672175
574,0.999969925
575,0.999002568
576,0.999989584
577,0.767474546
578,0.681837521
579,0.998084186
580,0.987552893
581,0.996093648
582,4.31E-04
583,0.997240484
584,0.9998776
585,0.857990564
586,0.998148618
587,1.54E-06
588,0.008595072
589,0.221780897
590,0.999770685
591,0.006144605
592,0.876220066
593,0.807301795
594,2.80E-05
595,0.998733327
596,2.32E-05
597,0.999924109
598,0.848376507
599,0.733470713
600,9.17E-07
601,0.006737296
602,0.36078381
603,3.48E-05
604,0.99917185
605,9.04E-05
606,0.015728945
607,0.036373096
608,0.08723625
609,0.999962574
610,0.693554995
611,1.14E-08
612,0.970999188
613,0.017245631
614,0.953786143
615,2.09E-06
616,0.999566524
617,0.997530659
618,0.996706441
619,0.133542226
620,0.952880362
621,0.02082254
622,0.778791238
623,5.97E-05
624,0.125001654
625,0.999314573
626,0.0318829
627,0.012210909
628,0.018256849
629,6.07E-04
630,0.999992327
631,0.995331872
632,0.999858627
633,3.76E-07
634,1.10E-05
635,0.992005767
636,0.999959218
637,1.65E-05
638,0.001240012
639,0.998680907
640,0.998174009
641,0.991562368
642,0.998555158
643,0.023654334
644,0.999949002
645,0.001275539
646,6.84E-04
647,0.994465271
648,1.91E-04
649,0.93657247
650,0.006295104
651,0.021848265
652,0.977310685
653,2.52E-05
654,3.44E-05
655,1.72E-05
656,7.57E-06
657,0.998005228
658,0.998819751
659,2.71E-04
660,0.999972965
661,0.001695372
662,1.01E-04
663,3.43E-04
664,0.04568684
665,0.999996422
666,0.83728076
667,0.985105827
668,0.452368921
669,0.99997991
670,5.48E-05
671,0.006404733
672,0.990933214
673,1.68E-04
674,0.998764961
675,0.74651058
676,8.75E-04
677,0.999984994
678,0.999582954
679,0.708140289
680,0.985889289
681,0.999003361
682,0.978296216
683,0.035448458
684,0.011399449
685,5.44E-05
686,1.42E-04
687,0.010197455
688,0.991550978
689,0.999885103
690,0.994823964
691,0.096642025
692,0.999771568
693,0.999957891
694,0.704919327
695,6.06E-04
696,0.999894979
697,0.998534693
698,0.001229805
699,0.992372626
700,0.999859192
701,0.989678036
702,1.08E-06
703,0.00834635
704,0.974568686
705,0.563198228
706,0.998950021
707,0.999683429
708,0.996673293
709,2.36E-05
710,0.999159652
711,0.018902754
712,0.982735396
713,0.100749865
714,7.14E-05
715,4.28E-04
716,0.999291451
717,0.952853279
718,0.999992837
719,4.73E-04
720,0.99975856
721,0.99440764
722,0.985795096
723,0.99998446
724,0.826319547
725,0.990786751
726,0.999964074
727,0.002241621
728,0.999833034
729,4.68E-04
730,0.002886701
731,0.017880726
732,0.899665785
733,2.13E-05
734,0.999986201
735,0.999003965
736,0.124326798
737,0.988471903
738,0.001073084
739,0.012206786
740,0.998925242
741,0.999997262
742,0.001736131
743,5.37E-04
744,0.049692006
745,0.99950023
746,0.287488314
747,0.958359215
748,0.997373655
749,0.998493845
750,0.99979045
751,0.989733847
752,0.03610704
753,1.92E-04
754,0.998829335
755,0.862393482
756,0.286844229
757,6.57E-04
758,0.02759858
759,0.008204612
760,0.946289693
761,0.973354344
762,1.61E-05
763,4.62E-04
764,0.983879893
765,0.991199161
766,1.33E-05
767,0.995347454
768,0.999967628
769,0.257282405
770,0.970912033
771,9.04E-05
772,0.999960462
773,0.992397649
774,0.999984103
775,0.06337885
776,0.282205002
777,0.980936088
778,0.019364116
779,0.99999962
780,0.627532356
781,0.864120779
782,0.198085502
783,0.98786829
784,0.999990169
785,2.05E-07
786,8.25E-04
787,0.975607006
788,0.999212458
789,0.837249585
790,0.999904408
791,0.022501012
792,0.999930517
793,5.10E-04
794,0.992396214
795,0.007545138
796,5.82E-04
797,0.998967494
798,0.998957314
799,0.969363823
800,0.999041545
801,0.999994052
802,0.999341337
803,5.02E-04
804,0.994873408
805,0.628571843
806,0.379634007
807,0.012507112
808,3.80E-04
809,0.007374702
810,0.687410371
811,0.789659385
812,0.003738689
813,0.926633666
814,0.983732378
815,0.996458448
816,0.168491421
817,0.043520668
818,7.30E-04
819,0.005323717
820,0.905590723
821,0.991677544
822,3.27E-04
823,5.60E-05
824,0.158154151
825,1.34E-04
826,0.010211774
827,0.99992328
828,0.999963191
829,0.388392068
830,0.990830174
831,0.999806417
832,0.99804805
833,0.911533358
834,1.35E-04
835,0.999999692
836,0.002057575
837,0.001735482
838,0.026314032
839,0.999619965
840,2.76E-06
841,0.997223571
842,1.82E-05
843,0.001425048
844,0.02986755
845,0.959828146
846,0.476785064
847,0.012928846
848,0.991714483
849,1.48E-04
850,0.907923136
851,0.978674798
852,0.990149782
853,0.999748525
854,0.05930196
855,2.60E-05
856,0.002086893
857,1.35E-04
858,5.50E-06
859,0.990030741
860,0.992639919
861,0.288617912
862,0.99893535
863,9.64E-07
864,0.999383706
865,0.994633238
866,0.029275933
867,0.974112363
868,0.435099069
869,0.999755287
870,0.998941833
871,0.990141077
872,0.992953717
873,0.998984737
874,0.08007786
875,9.87E-05
876,3.22E-04
877,0.999996698
878,0.036125969
879,0.999992253
880,0.996370605
881,0.927970154
882,0.99999592
883,0.872150806
884,1.27E-04
885,0.999626713
886,0.929341384
887,0.361247967
888,0.031560567
889,3.67E-06
890,0.999945808
891,0.995248169
892,0.998414357
893,0.001418985
894,0.974788365
895,0.984676856
896,0.012912971
897,0.603577319
898,0.014422535
899,0.983493012
900,0.123119105
901,0.990995341
902,9.12E-04
903,5.46E-05
904,2.97E-04
905,7.67E-04
906,0.998226967
907,0.99487361
908,0.998291766
909,0.947110408
910,0.999444724
911,0.002496968
912,0.999968485
913,0.993577878
914,0.999273962
915,0.010109683
916,0.975263788
917,0.999999894
918,0.854517312
919,0.195227493
920,0.999670135
921,1.86E-04
922,0.999787852
923,6.30E-04
924,0.005648852
925,5.40E-04
926,0.019344444
927,4.27E-04
928,3.03E-05
929,0.993266992
930,0.001691139
931,0.999187506
932,0.004675371
933,0.847307537
934,0.001275448
935,0.99996459
936,0.010943902
937,0.06635683
938,2.41E-05
939,0.999484963
940,0.960089967
941,0.056447634
942,0.999757128
943,0.998890131
944,0.082111713
945,1.86E-04
946,0.979733849
947,0.744054688
948,0.379346448
949,0.02992825
950,0.998879397
951,0.999998538
952,0.985221387
953,0.930266171
954,0.998692163
955,0.767771064
956,0.911543219
957,4.46E-05
958,3.24E-06
959,0.004575324
960,0.999993856
961,0.379505449
962,0.958761448
963,0.205311091
964,0.999826816
965,0.995209949
966,0.999963214
967,0.087377397
968,0.896043823
969,0.019197498
970,1.51E-04
971,0.946329989
972,0.243418493
973,0.012593701
974,0.027536819
975,0.184301107
976,0.999464685
977,0.999526486
978,0.00111607
979,0.983155798
980,0.594335586
981,0.025193027
982,0.950592836
983,0.988165294
984,0.750543593
985,0.002107961
986,0.945351786
987,0.126506627
988,0.996262338
989,0.999756285
990,0.062970683
991,0.999862649
992,0.039870992
993,0.417438434
994,0.981760394
995,0.091751652
996,3.98E-05
997,0.999897308
998,0.999999684
999,0.009477124
1000,0.912513057
1001,0.999942114
1002,0.994427687
1003,0.12744958
1004,0.013757216
1005,0.999749347
1006,1.03E-04
1007,0.998737895
1008,0.023274254
1009,0.987208154
1010,0.336701275
1011,0.001241537
1012,0.969502976
1013,0.999744125
1014,0.032820728
1015,0.999805657
1016,7.30E-06
1017,0.15505123
1018,0.563289223
1019,0.999245707
1020,0.008157581
1021,0.999673626
1022,0.999669161
1023,0.330310923
1024,0.01069783
1025,3.38E-04
1026,0.998910733
1027,0.025580076
1028,0.989348978
1029,0.999120423
1030,0.995946847
1031,0.010482615
1032,1.23E-05
1033,0.930928674
1034,1.95E-05
1035,0.9997449
1036,0.933884708
1037,0.999690856
1038,0.965769916
1039,0.971523838
1040,0.999889839
1041,0.991195499
1042,2.04E-04
1043,0.672502959
1044,0.993748631
1045,0.004234519
1046,0.995054407
1047,0.041340791
1048,0.981210139
1049,5.59E-06
1050,0.998663593
1051,0.999891792
1052,2.05E-04
1053,0.999723226
1054,0.988777039
1055,1.25E-06
1056,0.081345493
1057,0.957751394
1058,0.999943526
1059,0.08814143
1060,1.35E-05
1061,0.999888137
1062,0.999413723
1063,0.99993759
1064,0.002537398
1065,0.414476964
1066,0.001915789
1067,0.207544244
1068,7.90E-05
1069,8.61E-04
1070,5.74E-04
1071,0.999927891
1072,3.67E-05
1073,0.69784439
1074,0.997687423
1075,0.992619194
1076,0.583710162
1077,0.597633111
1078,0.973286904
1079,0.072096852
1080,0.055235754
1081,0.069780208
1082,1.22E-04
1083,0.999452133
1084,0.9995174
1085,0.875400263
1086,3.52E-04
1087,0.063308489
1088,0.999951484
1089,0.293022736
1090,4.29E-04
1091,0.115126339
1092,2.60E-05
1093,0.084789211
1094,0.083989673
1095,0.999861346
1096,0.075926741
1097,0.698176501
1098,0.018105593
1099,0.995098703
1100,0.99116203
1101,6.58E-04
1102,0.987649656
1103,0.056492214
1104,0.001643161
1105,0.954981683
1106,0.998659667
1107,0.026813353
1108,0.995169631
1109,1.13E-04
1110,0.994734699
1111,5.40E-06
1112,0.073801555
1113,0.14578138
1114,0.997998274
1115,0.992678294
1116,0.553711781
1117,0.999959121
1118,0.999801091
1119,0.999040769
1120,4.63E-04
1121,0.999520931
1122,0.999984795
1123,0.763934592
1124,0.999389316
1125,0.186113089
1126,0.998581075
1127,0.001342916
1128,4.02E-04
1129,0.999999974
1130,1.96E-04
1131,1.68E-04
1132,0.99998443
1133,0.012347862
1134,0.989949832
1135,0.531766841
1136,0.99848729
1137,0.999999752
1138,0.997166005
1139,0.004444377
1140,5.06E-05
1141,0.702854663
1142,0.916327364
1143,0.002504996
1144,1.06E-06
1145,0.99870283
1146,0.997900145
1147,0.999703876
1148,0.001965106
1149,5.12E-05
1150,0.999716032
1151,0.214574486
1152,0.005475729
1153,0.973613847
1154,0.999905394
1155,0.41627132
1156,0.476458933
1157,0.059242778
1158,0.99912435
1159,0.999717617
1160,0.028311316
1161,0.020266411
1162,0.998383533
1163,0.997675679
1164,0.999656801
1165,7.06E-04
1166,0.003892207
1167,0.897148757
1168,0.02673508
1169,0.999972439
1170,0.950890553
1171,0.999896548
1172,0.799713388
1173,0.903919918
1174,0.120254355
1175,0.996533854
1176,0.001257195
1177,0.001654084
1178,0.999969848
1179,0.999834132
1180,0.843478624
1181,0.933408336
1182,0.999999309
1183,2.79E-04
1184,0.30167411
1185,0.996826244
1186,0.999993944
1187,0.996974364
1188,0.035243526
1189,0.999999535
1190,0.002712594
1191,0.997654564
1192,0.989509747
1193,0.895719643
1194,0.992548416
1195,0.478360651
1196,4.53E-04
1197,0.978844991
1198,5.11E-04
1199,0.302105609
1200,0.999921275
1201,0.988638053
1202,0.996614932
1203,0.005371159
1204,0.117628183
1205,3.51E-04
1206,3.97E-04
1207,0.006563556
1208,0.060493278
1209,7.36E-04
1210,1.84E-05
1211,0.006190083
1212,3.97E-04
1213,0.991763448
1214,0.008475119
1215,0.943872389
1216,0.902387256
1217,0.992184674
1218,0.998279363
1219,0.137440839
1220,0.012952536
1221,0.999878377
1222,0.020724589
1223,0.016002262
1224,0.997556782
1225,0.006295104
1226,0.020593954
1227,0.609177761
1228,0.985786204
1229,2.58E-06
1230,0.999677383
1231,0.053982794
1232,0.999758681
1233,0.012240296
1234,3.76E-04
1235,0.412437898
1236,0.996860896
1237,0.997811707
1238,0.909439468
1239,0.009032676
1240,0.970382155
1241,0.003854759
1242,0.996689187
1243,0.026519558
1244,0.987943526
1245,0.99955686
1246,0.966067853
1247,1.68E-06
1248,2.01E-04
1249,0.99602822
1250,0.994089526
1251,0.999936286
1252,0.067078951
1253,5.96E-06
1254,0.999999159
1255,0.999861208
1256,0.995763157
1257,0.002147099
1258,0.976307802
1259,0.993371776
1260,0.002695065
1261,0.007171378
1262,0.814289241
1263,0.992681383
1264,0.999999266
1265,2.31E-04
1266,0.997774244
1267,0.939346125
1268,0.999998111
1269,0.999976549
1270,0.027581855
1271,0.960657312
1272,0.269352089
1273,0.99782675
1274,0.169132058
1275,0.01096584
1276,1.21E-04
1277,0.981491591
1278,0.909447785
1279,3.01E-05
1280,0.996030929
1281,0.003196331
1282,0.045686023
1283,1.30E-06
1284,0.044767057
1285,0.987958955
1286,0.023668684
1287,0.029820151
1288,1.07E-05
1289,0.002826073
1290,0.828975347
1291,0.005301067
1292,5.37E-04
1293,0.999552972
1294,1.43E-04
1295,0.999995279
1296,0.782651127
1297,0.99819074
1298,0.998005923
1299,1.80E-04
1300,0.994209089
1301,0.983206389
1302,0.101372792
1303,0.939656679
1304,0.999807515
1305,0.999968799
1306,0.01083269
1307,0.988242814
1308,0.99994235
1309,0.475775148
1310,0.021268541
1311,0.257993506
1312,0.999493446
1313,0.011286562
1314,0.028257584
1315,0.753474552
1316,0.967628453
1317,1.97E-04
1318,2.30E-04
1319,0.037234549
1320,0.996540909
1321,2.87E-05
1322,0.947858276
1323,0.999991609
1324,8.13E-04
1325,0.999659793
1326,0.999980533
1327,6.40E-05
1328,0.00236916
1329,0.034776621
1330,0.999740131
1331,2.01E-04
1332,9.04E-05
1333,0.99999967
1334,0.392989972
1335,0.84293143
1336,3.35E-05
1337,0.040049832
1338,0.999996804
1339,0.999879447
1340,0.003764257
1341,1.80E-06
1342,1.10E-07
1343,0.010639457
1344,0.993066202
1345,0.860377621
1346,0.999413914
1347,0.96593466
1348,0.976454808
1349,0.372633833
1350,0.076599962
1351,0.995841187
1352,0.002726693
1353,1.42E-05
1354,0.99998015
1355,0.974668191
1356,0.026872566
1357,0.999487346
1358,0.035599615
1359,0.99602231
1360,0.641586315
1361,0.995686073
1362,0.995790294
1363,0.997518587
1364,3.89E-06
1365,0.318968297
1366,0.965593912
1367,0.098667038
1368,0.99917378
1369,0.947834871
1370,0.995163584
1371,0.031595341
1372,0.314736905
1373,0.99999933
1374,0.985832496
1375,0.006496318
1376,0.997513085
1377,0.999878735
1378,0.994660082
1379,0.998636235
1380,0.999928008
1381,0.976049137
1382,0.996203051
1383,0.001215145
1384,0.998957024
1385,0.999587593
1386,0.087697509
1387,0.999920231
1388,0.002238835
1389,0.997461315
1390,0.865333545
1391,0.004587839
1392,0.08972782
1393,0.998767163
1394,0.001226699
1395,1.92E-04
1396,0.998661919
1397,0.999692133
1398,0.999915419
1399,0.396671974
1400,0.002366932
1401,0.992161452
1402,0.999245573
1403,0.997413163
1404,0.997385604
1405,0.280445361
1406,0.00492325
1407,3.25E-04
1408,0.994827872
1409,0.987013931
1410,0.031693508
1411,0.71514829
1412,0.053208573
1413,0.015382972
1414,0.013502644
1415,0.999939989
1416,0.999988904
1417,0.893025964
1418,5.21E-05
1419,0.049137511
1420,0.145555801
1421,0.996654929
1422,1.27E-05
1423,0.96079105
1424,0.89499133
1425,6.55E-06
1426,0.999999738
1427,2.58E-05
1428,0.999996968
1429,0.001037498
1430,0.99953541
1431,3.60E-04
1432,0.995645879
1433,0.99945136
1434,0.037000012
1435,0.011601223
1436,0.986420861
1437,0.999911617
1438,0.036465551
1439,0.97476406
1440,0.011204657
1441,0.102344465
1442,0.002912281
1443,0.999967644
1444,0.98958024
1445,0.590134785
1446,0.009072301
1447,0.895041357
1448,0.956921108
1449,1.80E-06
1450,1.22E-06
1451,0.998869486
1452,2.31E-04
1453,0.012546685
1454,7.25E-04
1455,0.999779502
1456,0.996471802
1457,0.887992448
1458,0.552237028
1459,0.995491995
1460,0.121310186
1461,0.005624264
1462,0.999993782
1463,0.990922798
1464,0.018657949
1465,0.935929895
1466,4.94E-06
1467,0.999955808
1468,0.998445324
1469,0.243223392
1470,5.07E-04
1471,0.996472986
1472,0.006650783
1473,0.985901262
1474,0.410073767
1475,0.010393362
1476,0.025366975
1477,0.9997816
1478,0.01358536
1479,0.997275751
1480,0.993333416
1481,0.002499501
1482,0.066233123
1483,0.02287463
1484,0.99569406
1485,0.036253225
1486,0.003474468
1487,0.98518513
1488,0.999428658
1489,0.999688006
1490,0.9750702
1491,0.994854773
1492,0.999417036
1493,0.998901575
1494,0.001932373
1495,0.754941093
1496,0.219191143
1497,0.999380852
1498,0.002617443
1499,0.008527341
1500,0.995883891
1501,0.995209593
1502,0.880656862
1503,0.060705431
1504,0.999986573
1505,0.951304432
1506,0.001016515
1507,0.43742932
1508,0.774843917
1509,0.031700495
1510,0.957114092
1511,0.006946702
1512,1.90E-04
1513,9.54E-04
1514,0.905429812
1515,0.801897009
1516,0.059933522
1517,0.999388486
1518,0.998032569
1519,0.999963634
1520,0.591699803
1521,3.97E-04
1522,0.28873923
1523,0.046338579
1524,0.880403471
1525,0.153995983
1526,0.724887639
1527,0.997822395
1528,8.15E-04
1529,0.053318127
1530,0.97974633
1531,0.001323173
1532,0.023913126
1533,0.999968839
1534,4.57E-04
1535,5.02E-04
1536,0.991107647
1537,5.84E-04
1538,0.679394271
1539,0.967657994
1540,7.70E-07
1541,0.190838906
1542,0.988209289
1543,0.991137531
1544,0.775961831
1545,0.936357403
1546,1.42E-07
1547,0.99915461
1548,0.999859431
1549,0.99810087
1550,0.990847572
1551,0.009776047
1552,0.116027005
1553,0.999977415
1554,0.999893993
1555,0.979022538
1556,0.998391048
1557,0.999851991
1558,0.00627971
1559,0.999779285
1560,0.984098735
1561,9.26E-07
1562,1.80E-04
1563,0.072273483
1564,0.993225321
1565,0.999967831
1566,0.91612073
1567,0.006068532
1568,0.003762809
1569,0.324753783
1570,0.998115792
1571,0.002778013
1572,0.006640157
1573,0.999988763
1574,0.877045132
1575,0.232316653
1576,0.001909457
1577,0.990928571
1578,0.974156746
1579,0.221638932
1580,0.151764415
1581,0.933286262
1582,0.019516931
1583,2.22E-05
1584,0.997430294
1585,0.17470169
1586,0.999463289
1587,0.848619669
1588,0.721715673
1589,1.03E-06
1590,0.919549679
1591,0.999994522
1592,0.999863498
1593,0.114325692
1594,0.998843271
1595,4.65E-06
1596,1.03E-04
1597,0.828597119
1598,1.28E-04
1599,0.998044284
1600,0.008174592
1601,0.372797108
1602,0.997818474
1603,0.997577687
1604,0.999925859
1605,0.001064568
1606,0.960859526
1607,0.997837494
1608,0.999999043
1609,0.037906895
1610,0.425245781
1611,0.983668737
1612,0.999990484
1613,0.987832831
1614,0.004571271
1615,0.999514548
1616,0.997918183
1617,2.24E-05
1618,0.34879874
1619,0.561390409
1620,0.996156329
1621,0.715118915
1622,0.943190817
1623,0.084959962
1624,0.047022844
1625,6.29E-06
1626,0.036037859
1627,0.997597421
1628,0.999918001
1629,0.999356023
1630,1.66E-05
1631,6.24E-04
1632,1.39E-04
1633,0.020847275
