test_id,is_female
272,0.834959066
273,0.969820709
274,0.384695164
275,0.639009597
276,0.076584493
277,0.17374421
278,0.959546481
279,0.99425303
280,0.151558488
281,0.05378059
282,0.965357808
283,0.084153518
284,0.151558488
285,0.166364488
286,0.026991001
287,0.499086122
288,0.030830364
289,0.964852905
290,0.947891302
291,0.985442933
292,0.171637298
293,0.023147528
294,0.038496784
295,0.468432877
296,0.076584493
297,0.195790847
298,0.015448224
299,0.046146843
300,0.21041198
301,0.930326767
302,0.971158335
303,0.422633242
304,0.965357808
305,0
306,0.982727105
307,0.355670523
308,0
309,0.54940607
310,0.023147528
311,0.166364488
312,0.335792295
313,0.99425303
314,0.173860929
315,0.736648673
316,0.282612371
317,0.953724322
318,0.99425303
319,0.988495408
320,0.378620406
321,1
322,1
323,0.976534893
324,0.794361767
325,0.17374421
326,1
327,0.816754073
328,0.667281752
329,0.97694809
330,0.046146843
331,0.834959066
332,0.263505034
333,0.982727105
334,0.487963322
335,0.015448224
336,0.982727105
337,0.99425303
338,0.015448224
339,0.099941373
340,1
341,0.894900291
342,0.764603754
343,0.830518542
344,1
345,0.192126011
346,0.571353765
347,0.21041198
348,0.21041198
349,0.333054905
350,0.954695435
351,0
352,0.158969264
353,0.030830364
354,0.953724322
355,0.867068675
356,0.599356262
357,1
358,0
359,0.120511771
360,0.940180606
361,0.908527604
362,0.912663376
363,0.997127845
364,0.97694809
365,0.880020956
366,0.97694809
367,0.881512046
368,0.859071649
369,0.08541346
370,0.947891302
371,0.237300932
372,0.039453935
373,0.673649234
374,0.928971565
375,0.05378059
376,0.525319179
377,0.06139808
378,0.2611092
379,0.487178297
380,0.894360451
381,0.8859811
382,1
383,0.181108479
384,0.015448224
385,0.091706492
386,0.965357808
387,0.94204739
388,0.965357808
389,0.374274666
390,0.05378059
391,0.114269611
392,0.648104616
393,3.52E-04
394,0.991375552
395,0.971158335
396,0.015448224
397,0.015448224
398,0.997127845
399,0.35333788
400,0.988495408
401,0.015448224
402,0.97694809
403,0.049965752
404,0.282612371
405,0.030830364
406,0.228961961
407,1
408,0.936192555
409,0.023147528
410,0.987994241
411,0.046146843
412,0.246699404
413,0.015448224
414,0.121758885
415,0.92150748
416,0.030830364
417,0.06139808
418,0.99425303
419,0.030830364
420,0.730403455
421,0.988495408
422,1
423,0.188457341
424,0.982727105
425,0.850050845
426,0.991375552
427,0.988495408
428,0.507293476
429,0.602917576
430,0.717876782
431,0.346486287
432,0.615891566
433,0.332272393
434,0.053953895
435,0.965357808
436,0.705301559
437,1
438,0.953724322
439,0.947891302
440,0.325221758
441,0.113019859
442,0.110519033
443,0.227877045
444,0.988495408
445,0.046146843
446,0.813912832
447,0.054434154
448,0.396236281
449,0.888362015
450,0.030830364
451,0.046146843
452,0.99425303
453,0.894900291
454,0.456758106
455,0.799705288
456,0.99425303
457,1
458,0.382382246
459,1
460,0.971158335
461,0.711023606
462,0.026991001
463,0.991375552
464,0.195790847
465,1
466,0.099243465
467,0.975501659
468,0.988495408
469,0.389505842
470,0.084153518
471,0.565879014
472,0.953724322
473,0.377751701
474,0.900832448
475,0.99425303
476,0.99375279
477,0.007732399
478,0.694034451
479,0.436324506
480,0.773868513
481,0.991375552
482,0.06139808
483,0.99425303
484,0.076584493
485,0.087932008
486,0.947891302
487,0.548855564
488,1
489,0.988495408
490,0.862072896
491,1
492,1
493,0.21041198
494,0.529033842
495,1
496,0.416463703
497,0.99425303
498,0.953724322
499,0.546362136
500,1
501,0.296874005
502,0.200708859
503,0.773868513
504,0.051335927
505,0.030830364
506,0.761509568
507,0.859071649
508,0.523988233
509,1
510,1
511,0.032109239
512,0.046146843
513,0.974849128
514,0.730403455
515,0.94204739
516,0.955666247
517,0.894900291
518,1
519,0.883002433
520,0.834959066
521,0.030830364
522,1
523,0.144132111
524,0.988495408
525,0.076584493
526,0.106764488
527,0.988495408
528,0.030830364
529,0.654509479
530,0.084783545
531,0.654509479
532,0.154665852
533,0.06139808
534,0.209596526
535,0.030830364
536,0.007732399
537,1
538,0.557103602
539,0.05378059
540,0.31842865
541,0.982727105
542,0.877036667
543,0.157735216
544,0.015448224
545,0.304140623
546,0.871059637
547,0.192126011
548,0.068999364
549,0.705301559
550,0.871059637
551,0.21041198
552,0.030830364
553,0.988495408
554,0.046146843
555,1
556,1
557,0.936192555
558,0.008951788
559,0
560,0.988495408
561,0.129232359
562,0.94204739
563,0.965357808
564,0.873053234
565,0.007732399
566,0.055166796
567,0.99425303
568,0.988495408
569,0.877036668
570,0.99425303
571,0.030830364
572,0.266724413
573,0.897867764
574,0.936192555
575,0.924449995
576,0.985612593
577,0.716980165
578,0.106764488
579,0.953724322
580,0.971158335
581,1
582,0.068999364
583,0.99425303
584,0.99425303
585,0.786180153
586,0.894900291
587,0
588,0.038496784
589,0.453361075
590,0.982727105
591,0.158969264
592,0.895889759
593,0.667281752
594,0.311077014
595,0.97694809
596,0
597,0.962453497
598,0.773543885
599,0.289750539
600,0.030830364
601,0.206762417
602,0.422633242
603,0.114269611
604,1
605,0.007732399
606,0.05378059
607,0.388095272
608,0.015448224
609,0.792318319
610,0.755312272
611,0.009019519
612,0.543896914
613,0.246699404
614,0.667281752
615,0.030830364
616,0.988495408
617,1
618,0.865071308
619,0.346330409
620,0.997127845
621,0.393680535
622,0.491661689
623,0.046692651
624,0.303982815
625,0.97694809
626,0.06139808
627,0.151558488
628,0.023147528
629,0.303982815
630,1
631,0.982727105
632,0.988495408
633,0.008247302
634,0.038496784
635,0.900832448
636,1
637,0
638,0.007732399
639,0.982727105
640,0.97694809
641,0.988495408
642,0.570258041
643,0.103005967
644,0.953724322
645,0.065960791
646,0.001105646
647,0.888956963
648,0.007732399
649,0.654509479
650,0.102276926
651,0.192126011
652,0.850050845
653,0.015448224
654,0.046146843
655,0
656,0.136690085
657,0.982727105
658,1
659,0
660,0.99425303
661,0.007732399
662,0.003868275
663,0.038496784
664,0.188457341
665,0.982727105
666,0.392201334
667,0.94162955
668,0.2611092
669,0.97694809
670,0
671,0.103005967
672,0.868066886
673,0.188457341
674,0.999179655
675,0.335205895
676,0
677,0.982727105
678,0.918562208
679,0.634031071
680,0.965357808
681,0.959546481
682,0.894405441
683,0.470312124
684,0.121758885
685,0.007732399
686,0.136690085
687,0.42880352
688,0.99425303
689,1
690,1
691,0.163161797
692,0.988495408
693,0.998085525
694,0.654509479
695,0.06139808
696,0.99425303
697,0.94204739
698,0.166364488
699,0.563687333
700,0.97694809
701,0.988495408
702,0.015448224
703,0.224972258
704,0.918562208
705,0.245495888
706,0.988495408
707,0.834959066
708,0.982727105
709,0.046146843
710,0.834959066
711,0.114710594
712,0.764652844
713,0.399329247
714,0
715,0
716,0.96825942
717,0.609410949
718,0.974054557
719,0.047353254
720,0.988495408
721,0.484848019
722,0.99425303
723,0.988495408
724,0.589426275
725,0.827633663
726,0.956636757
727,0.010306179
728,0.906753466
729,0.17374421
730,0.108642257
731,0.174797194
732,0.971158335
733,0.021865455
734,0.933261032
735,0.982727105
736,0.039347598
737,0.804559511
738,0.162668817
739,0.061983369
740,1
741,1
742,0
743,0.217699702
744,0.476712715
745,0.99425303
746,0.550726912
747,0.982727105
748,0.998851457
749,0.99425303
750,0.99425303
751,0.755312272
752,0.175382048
753,0.121758885
754,0.900832448
755,0.473567003
756,0.079109288
757,0.325221758
758,0.060486046
759,0.087348322
760,0.824404451
761,0.928760703
762,0.007732399
763,0.030830364
764,0.602917576
765,0.834959066
766,0.046146843
767,0.988495408
768,0.985612593
769,0.308418399
770,0.982727105
771,0.007732399
772,0.982727105
773,0.97694809
774,0.982727105
775,0.318156647
776,0.300129208
777,0.982727105
778,0.253911768
779,0.971158335
780,0.584527892
781,0.936192555
782,0.41507123
783,0.97694809
784,0.99425303
785,0.007732399
786,0.217699702
787,0.953724322
788,0.982727105
789,0.798444761
790,0.918562208
791,0.106764488
792,0.953724322
793,0.023147528
794,0.912663376
795,0.099243465
796,0.144132111
797,0.97694809
798,0.909709807
799,0.822833951
800,1
801,0.982727105
802,0.736648673
803,0.289988224
804,0.99408384
805,0.40199221
806,0.501727482
807,0.192126011
808,0.015448224
809,0.042323856
810,0.509880082
811,0.855466401
812,0.031378509
813,0.639973793
814,0.99425303
815,0.971158335
816,0.233679374
817,0.136690085
818,0.099403652
819,0.166997643
820,0.924449995
821,0.72414617
822,0.032337562
823,0
824,0.539781023
825,0.038496784
826,0.01578737
827,1
828,0.97694809
829,0.385995492
830,1
831,1
832,0.988495408
833,0.550506808
834,0.002743885
835,1
836,0.363822287
837,0.05378059
838,0.046788063
839,1
840,0.026991001
841,0.988495408
842,0.094220592
843,0.250307455
844,0.076584493
845,0.96825942
846,0.705301559
847,0.015806697
848,0.982727105
849,0.106514043
850,0.743919556
851,0.982727105
852,0.988495408
853,0.959546481
854,0.613732776
855,0.076584493
856,0.068999364
857,0
858,0
859,0.982727105
860,0.957606966
861,0.460151721
862,0.965357808
863,0.05378059
864,0.979838938
865,1
866,0.275155672
867,0.635257254
868,0.335792295
869,0.97694809
870,0.971158335
871,0.997127845
872,0.846033365
873,0.99425303
874,0.514950013
875,0.080371015
876,0.457728058
877,1
878,0.068999364
879,0.930326767
880,0.982727105
881,0.736648673
882,1
883,0.772840411
884,0.163901139
885,0.99425303
886,0.736648673
887,0.224818572
888,0.05378059
889,0.023147528
890,0.991375552
891,0.988495408
892,1
893,0.099243465
894,1
895,0.985612593
896,0.261828124
897,0.325221758
898,0.15711803
899,0.953724322
900,0.359166513
901,0.975019367
902,0.17374421
903,0.05378059
904,0.030062819
905,0.106764488
906,0.875543467
907,1
908,0.883002433
909,0.402145568
910,1
911,0.076584493
912,1
913,0.865071308
914,0.988495408
915,0.117972457
916,0.97694809
917,1
918,0.81370979
919,0.588260651
920,0.982727105
921,0.046146843
922,0.986573828
923,0.038496784
924,0.114269611
925,0.076584493
926,0.517325543
927,0.007732399
928,0.007732399
929,0.982727105
930,0.068999364
931,1
932,0.126120328
933,0.883002433
934,0.040190971
935,0.99425303
936,0.493901143
937,0.239897616
938,0.030830364
939,0.997127845
940,0.982727105
941,0.072793944
942,1
943,0.72414617
944,0.555148283
945,0.030830364
946,0.95178119
947,0.516316019
948,0.630963609
949,0.030830364
950,0.930326767
951,0.947891302
952,0.927389756
953,0.953724322
954,0.89984453
955,0.832253788
956,0.611485815
957,0
958,0.007732399
959,0.114269611
960,0.888956963
961,0.530637666
962,0.989730082
963,0.582052619
964,0.982727105
965,0.945944543
966,0.988495408
967,0.432418358
968,0.483811822
969,0.250307455
970,0.040410831
971,0.402145568
972,0.442240241
973,0.402731915
974,0.232229696
975,0.356136861
976,0.993842125
977,1
978,0.038496784
979,0.789250704
980,0.739766768
981,0.129232359
982,0.686347074
983,0.900832448
984,0.41462107
985,0.121758885
986,0.97694809
987,0.291087307
988,0.847038211
989,0.988495408
990,0.140573568
991,0.988495408
992,0.328748882
993,0.702150134
994,0.752209153
995,0.2611092
996,0.084153518
997,1
998,1
999,0.125497594
1000,0.82654374
1001,1
1002,0.982727105
1003,0.35800158
1004,0.082262769
1005,0.798444761
1006,0.183559809
1007,0.953724322
1008,0.027759202
1009,0.99425303
1010,0.716361664
1011,0.232229696
1012,0.555125937
1013,0.959546481
1014,0.095476975
1015,0.99425303
1016,0.007732399
1017,0.131134842
1018,0.443670484
1019,0.99425303
1020,0.01159238
1021,0.988495408
1022,1
1023,0.596411409
1024,0.015448224
1025,0.17374421
1026,1
1027,0.001289887
1028,0.99425303
1029,0.99425303
1030,0.971158335
1031,0.282612371
1032,0.068999364
1033,0.936192555
1034,0.007732399
1035,1
1036,0.918562208
1037,1
1038,0.418577493
1039,0.982727105
1040,1
1041,0.962453497
1042,0.023147528
1043,0.951753422
1044,0.920771421
1045,0.038496784
1046,0.991375552
1047,0.195790847
1048,0.94204739
1049,0.015448224
1050,0.97694809
1051,0.99425303
1052,0.030830364
1053,0.982727105
1054,0.965357808
1055,0.203109044
1056,0.629681644
1057,0.652338602
1058,0.988495408
1059,0.268291747
1060,0
1061,1
1062,0.99375279
1063,0.859071649
1064,0.114269611
1065,0.489644903
1066,0.099243465
1067,0.346330409
1068,0
1069,0.030830364
1070,0.007732399
1071,0.982727105
1072,0.147847253
1073,0.711595257
1074,0.915614175
1075,0.782081512
1076,0.660901845
1077,0.742881859
1078,0.988495408
1079,0.054288928
1080,0.042323856
1081,0.431766895
1082,0.114269611
1083,0.99425303
1084,0.982727105
1085,0.240677661
1086,0
1087,0.099243465
1088,1
1089,0.596411409
1090,0.253911768
1091,0.050813845
1092,0.007732399
1093,0.408886495
1094,0.452102916
1095,0.971158335
1096,0.136690085
1097,0.441785552
1098,0.072793944
1099,0.982727105
1100,0.918562208
1101,0.099243465
1102,0.865071308
1103,0.35683625
1104,0.537273879
1105,0.99425303
1106,0.99425303
1107,0.366011049
1108,0.936192555
1109,0.080371015
1110,0.810662604
1111,0.015448224
1112,0.459774821
1113,0.050813845
1114,0.999179655
1115,0.953724322
1116,0.692677503
1117,0.99425303
1118,0.99425303
1119,0.906753466
1120,0.007732399
1121,0.99425303
1122,0.988495408
1123,0.789250704
1124,0.97694809
1125,0.615429087
1126,0.99425303
1127,0.023147528
1128,0.271877454
1129,0.99425303
1130,0
1131,0.015448224
1132,1
1133,0.024429143
1134,1
1135,0.665156498
1136,0.988495408
1137,0.99425303
1138,0.882340125
1139,0.015448224
1140,0.099243465
1141,0.97694809
1142,0.804559511
1143,0.118016226
1144,0.017374596
1145,0.988495408
1146,0.841004368
1147,1
1148,0.129232359
1149,0.030830364
1150,0.930326767
1151,0.309143679
1152,0.275459456
1153,0.760477512
1154,0.916597159
1155,0.106764488
1156,0.303982815
1157,0.206941088
1158,0.965357808
1159,0.988495408
1160,0.064567248
1161,0.232888715
1162,0.965357808
1163,0.965357808
1164,1
1165,0.007732399
1166,0.08417152
1167,0.828902271
1168,0.186621567
1169,0.965357808
1170,0.837983151
1171,1
1172,0.566974312
1173,0.483811822
1174,0.367962391
1175,0.897867764
1176,0.068999364
1177,0.21041198
1178,1
1179,0.988495408
1180,0.670997624
1181,0.97694809
1182,0.988495408
1183,0.023147528
1184,0.327573576
1185,0.714737539
1186,1
1187,0.988495408
1188,0.203109044
1189,0.988495408
1190,0.065200745
1191,1
1192,0.503960228
1193,0.99425303
1194,0.959546481
1195,0.51279686
1196,0.192126011
1197,0.849046951
1198,0.015448224
1199,0.731445162
1200,0.982727105
1201,0.711595257
1202,0.865071308
1203,0.834959066
1204,0.402108196
1205,0.246699404
1206,0.06139808
1207,0.232229696
1208,0.27903776
1209,0.228602864
1210,0.087392469
1211,0.336829419
1212,0.048693235
1213,1
1214,0.029551032
1215,0.924449995
1216,0.557103602
1217,0.673649234
1218,0.988495408
1219,0.031187305
1220,0.158969264
1221,0.985612593
1222,0.034665623
1223,0.245495888
1224,1
1225,0.102276926
1226,0.365053813
1227,0.395833002
1228,0.988495408
1229,0.007732399
1230,1
1231,0.490774241
1232,0.64168722
1233,0.106764488
1234,0.038496784
1235,0.628239523
1236,0.99425303
1237,1
1238,0.443149438
1239,0.007732399
1240,0.918562208
1241,0.158969264
1242,0.988495408
1243,0.041048619
1244,0.988495408
1245,1
1246,0.971158335
1247,0.046146843
1248,0.166364488
1249,0.767694971
1250,0.97694809
1251,0.99425303
1252,0.206710252
1253,0.007732399
1254,0.99425303
1255,0.99425303
1256,0.874049562
1257,0.084153518
1258,0.897867764
1259,0.698995653
1260,0.166364488
1261,0.053950044
1262,0.558662043
1263,0.988495408
1264,0.99425303
1265,0.046146843
1266,0.761509568
1267,0.792318319
1268,0.944970709
1269,0.965357808
1270,0.275459456
1271,0.947891302
1272,0.53034337
1273,0.982727105
1274,0.470312124
1275,0.228602864
1276,0.166364488
1277,0.69193411
1278,0.986573828
1279,0.038496784
1280,0.909709807
1281,0.264702332
1282,0.535852944
1283,0.015448224
1284,0.308950286
1285,0.99425303
1286,0.443149438
1287,0.318156647
1288,0.023147528
1289,0.147847253
1290,0.523349094
1291,0.151558488
1292,1.65E-04
1293,0.988495408
1294,0.068999364
1295,0.99425303
1296,0.571430014
1297,0.988495408
1298,0.941559904
1299,0.091706492
1300,0.956636757
1301,0.900832448
1302,0.265181135
1303,0.971158335
1304,0.859071649
1305,1
1306,0.046146843
1307,1
1308,0.944970709
1309,0.46272037
1310,0.332272393
1311,0.269487395
1312,0.982727105
1313,0.271877454
1314,0.023147528
1315,0.780850899
1316,0.975983878
1317,0.046146843
1318,0.007732399
1319,0.084153518
1320,0.99425303
1321,0.106764488
1322,0.965357808
1323,1
1324,0.206762417
1325,0.988495408
1326,0.974054557
1327,0
1328,0.046146843
1329,0.144132111
1330,0.99425303
1331,0.147847253
1332,0.039705775
1333,0.85756996
1334,0.17625649
1335,0.623282414
1336,0.103005967
1337,0.166364488
1338,0.928369065
1339,1
1340,0.132963188
1341,0
1342,0.030830364
1343,0.35683625
1344,0.988495408
1345,0.965357808
1346,1
1347,0.947891302
1348,0.947891302
1349,0.654509479
1350,0.099243465
1351,0.947891302
1352,0.05378059
1353,0.007732399
1354,0.99425303
1355,0.988495408
1356,0.151558488
1357,0.979838938
1358,0.019299938
1359,0.906753466
1360,0.701239154
1361,0.959546481
1362,0.953724322
1363,0.988495408
1364,0.05378059
1365,0.468620849
1366,0.847038211
1367,0.095476975
1368,0.940877297
1369,0.804559511
1370,0.950809172
1371,0.046897195
1372,0.550506808
1373,0.930326767
1374,0.799974543
1375,0.141653177
1376,0.912663376
1377,0.924977847
1378,0.912663376
1379,0.953724322
1380,0.988495408
1381,0.965357808
1382,0.647715346
1383,0.030830364
1384,0.906753466
1385,0.99425303
1386,0.081632296
1387,1
1388,0.007896738
1389,1
1390,0.88474033
1391,0.007732399
1392,0.195790847
1393,0.982727105
1394,0.038496784
1395,0.061690737
1396,0.711595257
1397,0.99425303
1398,0.971158335
1399,0.412669845
1400,0.09186702
1401,0.635257254
1402,0.918562208
1403,0.959546481
1404,0.965357808
1405,0.761509568
1406,0.136690085
1407,0.007732399
1408,0.971158335
1409,0.924449995
1410,0.523988233
1411,0.443149438
1412,0
1413,0.039018898
1414,0.17374421
1415,0.99425303
1416,1
1417,0.742881859
1418,0
1419,0.229868929
1420,0.151843806
1421,0.739766768
1422,0.030830364
1423,0.810662604
1424,0.804559511
1425,0.17374421
1426,0.64168722
1427,0.057591364
1428,0.988495408
1429,0.053942834
1430,1
1431,0.091706492
1432,0.959546481
1433,0.924646065
1434,0.353876323
1435,0.268291747
1436,0.988495408
1437,1
1438,0.039172447
1439,0.94204739
1440,0.030830364
1441,0.188457341
1442,0.239472062
1443,1
1444,0.787203996
1445,0.721344763
1446,0.007732399
1447,0.918562208
1448,0.625588656
1449,0.095476975
1450,0.06139808
1451,1
1452,0.408886495
1453,0.296874005
1454,0.071529532
1455,0.99425303
1456,0.761509568
1457,0.804638847
1458,0.656108741
1459,0.971158335
1460,0.361495192
1461,0.060129625
1462,0.953724322
1463,0.510649554
1464,0.030318686
1465,0.953724322
1466,0
1467,0.988495408
1468,0.99425303
1469,0.575255577
1470,0.041048619
1471,0.933261032
1472,0.03099365
1473,0.958382917
1474,0.616883264
1475,0.039043759
1476,0.40199221
1477,0.944970709
1478,0.047245509
1479,0.766321463
1480,1
1481,0.111591031
1482,0.246699404
1483,0.038496784
1484,0.97694809
1485,0.155265823
1486,0.06139808
1487,0.959546481
1488,0.985612593
1489,1
1490,0.748396697
1491,1
1492,0.906753466
1493,0.681062311
1494,0.091706492
1495,0.950079959
1496,0.084153518
1497,1
1498,0.084153518
1499,0.038496784
1500,0.988495408
1501,0.99425303
1502,0.955666247
1503,0.158969264
1504,0.988495408
1505,0.911186938
1506,0.114269611
1507,0.505259202
1508,0.391239928
1509,0.374274666
1510,0.965357808
1511,0.144132111
1512,0.024429143
1513,0.051056121
1514,0.576815764
1515,0.548641995
1516,0.188457341
1517,0.888956963
1518,0.988495408
1519,0.988495408
1520,0.982727105
1521,0.091706492
1522,0.272773301
1523,0.346186516
1524,0.139172502
1525,0.204062465
1526,0.398406249
1527,0.953724322
1528,0.099243465
1529,0.300229582
1530,0.97694809
1531,0.015448224
1532,0.345797505
1533,0.847038211
1534,0.084153518
1535,0.038496784
1536,0.894900291
1537,0.084153518
1538,0.478193115
1539,0.883002433
1540,0.039868657
1541,0.422633242
1542,0.94204739
1543,0.988495408
1544,0.532781526
1545,0.393700587
1546,0.023147528
1547,1
1548,0.982727105
1549,0.982727105
1550,0.971158335
1551,0.429485789
1552,0.436324506
1553,0.971158335
1554,0.947891302
1555,0.918562208
1556,0.959546481
1557,0.959546481
1558,0.091706492
1559,1
1560,1
1561,0.046146843
1562,0.091706492
1563,0.068999364
1564,1
1565,0.982727105
1566,1
1567,0.030830364
1568,0.023147528
1569,0.616970432
1570,0.927389756
1571,0.114429122
1572,0.091706492
1573,1
1574,0.848544885
1575,0.123254842
1576,0.038496784
1577,1
1578,0.647629684
1579,0.198999821
1580,0.490541402
1581,0.833950399
1582,0.206762417
1583,0.023147528
1584,1
1585,0.177428273
1586,0.828902271
1587,0.399937638
1588,0.449960623
1589,0.015448224
1590,0.84402272
1591,0.959546481
1592,0.971158335
1593,0.543896914
1594,0.99425303
1595,0.151558488
1596,0.018016491
1597,0.743919556
1598,0.06139808
1599,0.99425303
1600,0.268291747
1601,0.624446595
1602,0.947891302
1603,0.971158335
1604,0.991375552
1605,0.05378059
1606,0.52415463
1607,0.982727105
1608,0.971158335
1609,0.462694694
1610,0.550506808
1611,0.847640966
1612,1
1613,0.99425303
1614,0.296874005
1615,1
1616,0.971158335
1617,0.084153518
1618,0.36033105
1619,0.68856244
1620,0.988495408
1621,0.721012991
1622,0.86164432
1623,0.561494205
1624,0.129232359
1625,0.125497594
1626,0.121758885
1627,0.99425303
1628,0.988495408
1629,0.974054557
1630,0.076584493
1631,0.046146843
1632,0.046146843
1633,0.046146843
1634,0
1635,0.194569661
1636,0.473828866
1637,0.023147528
1638,0.084153518
1639,0.121758885
1640,0.106764488
1641,0.939121339
1642,0.106764488
1643,0.008091642
1644,0
1645,0.144132111
1646,1
1647,0.129232359
1648,0.953724322
1649,0.780030229
1650,0
1651,0.030830364
1652,0.531475746
1653,0.061905336
1654,0.540035076
1655,0.030830364
1656,0.015448224
1657,0.144132111
1658,0.99425303
1659,0.959546481
1660,0.758412409
1661,0.773868513
1662,0.828902271
1663,1
1664,0.847038211
1665,0.125497594
1666,1
1667,0.742881859
1668,0.99425303
1669,0.268291747
1670,0.046146843
1671,0.965357808
1672,0.925920219
1673,0.253911768
1674,0.573956887
1675,0.557469707
1676,0.698995653
1677,0.982727105
1678,0.99425303
1679,0.543896914
1680,1
1681,0.936192555
1682,0.06139808
1683,0.015448224
1684,0.956636757
1685,0.367309965
1686,0.439738693
1687,0.190030098
1688,0.069583408
1689,1
1690,0.947891302
1691,0.649707005
1692,0.09953303
1693,0.956220861
1694,0.336797319
1695,0.065019757
1696,0.563687333
1697,0.48156563
1698,0.030830364
1699,0.804559511
1700,0.971158335
1701,0.038496784
1702,0.27561857
1703,0.81370979
1704,0.520658548
1705,0.483766135
1706,1
1707,0.076837053
1708,0.982727105
1709,0.965357808
1710,0.068999364
1711,0.738567856
1712,0.648104616
1713,1
1714,0.615891566
1715,0.079614032
1716,0.940584706
1717,0
1718,0.982727105
1719,0.883002433
1720,0.408886495
1721,0.988495408
1722,0.947891302
1723,0.158969264
1724,0.106764488
1725,0.971158335
1726,0.007732399
1727,0.203109044
1728,0.792318319
1729,0.181264998
1730,0.196437186
1731,0.038496784
1732,0.099243465
1733,0.814724873
1734,0.015448224
1735,0.412328402
1736,0.988495408
1737,0
1738,0.089373647
